60.96 0 7.2 192 53.01 0 5.29 211 0 0 1 0 0 0 0 0 0 -4
60.96 0 7.2 192 53.01 0 5.29 211 0 0 0 0 0 0 1 0 0 0
60.96 0 7.2 192 53.01 0 5.29 211 0 0 0 0 0 0 1 0 0 0
60.97 0.0036 6.12 171 58.4 0 5.17 209 0 0 0 1 0 0 0 0 0 0
60.97 0.0036 6.12 171 58.4 0 5.17 209 0 0 1 0 0 0 0 0 0 0
60.97 0.0036 6.12 171 58.4 0 5.17 209 0 0 1 0 0 0 0 0 0 33
60.97 0.0036 6.12 171 58.4 0 5.17 209 0 1 0 0 0 0 0 0 0 -2
60.97 0.0036 6.12 171 58.4 0 5.17 209 0 0 0 0 0 0 1 0 0 0
60.97 0.0036 6.12 171 58.4 0 5.17 209 0 0 0 0 0 0 1 0 0 0
60.94 0 13.83 180 53.21 0 4.45 97 0 0 0 0 1 0 0 0 0 0
60.94 0 13.83 180 53.21 0 4.45 97 0 0 1 0 0 0 0 0 0 253
60.94 0 13.83 180 53.21 0 4.45 97 0 0 0 0 0 0 1 0 0 0
60.94 0 13.83 180 53.21 0 4.45 97 0 0 0 0 0 0 1 0 0 0
46.75 0 8 281 49.92 0 2.33 348 0 0 1 0 0 0 0 0 0 -5
46.75 0 8 281 49.92 0 2.33 348 0 0 0 1 0 0 0 0 0 0
46.75 0 8 281 49.92 0 2.33 348 0 0 0 0 0 0 1 0 0 0
46.75 0 8 281 49.92 0 2.33 348 0 0 1 0 0 0 0 0 0 -16
44.72 0 9.13 289 49.64 0 3.82 318 0 0 0 0 1 0 0 0 0 -6
44.72 0 9.13 289 49.64 0 3.82 318 0 0 1 0 0 0 0 0 0 -6
44.72 0 9.13 289 49.64 0 3.82 318 0 0 0 0 0 0 1 0 0 0
44.72 0 9.13 289 49.64 0 3.82 318 0 0 0 0 0 0 1 0 0 0
48.37 0 8.07 270 47.92 0 3.66 293 0 0 1 0 0 0 0 0 0 -3
48.37 0 8.07 270 47.92 0 3.66 293 0 0 1 0 0 0 0 0 0 -5
48.37 0 8.07 270 47.92 0 3.66 293 0 0 1 0 0 0 0 0 0 -3
48.37 0 8.07 270 47.92 0 3.66 293 0 0 1 0 0 0 0 0 0 0
53.72 0 10.1 270 51.67 0 3.41 45 0 0 0 0 1 0 0 0 0 -7
53.72 0 10.1 270 51.67 0 3.41 45 0 0 1 0 0 0 0 0 0 -6
53.72 0 10.1 270 51.67 0 3.41 45 0 0 0 0 1 0 0 0 0 35
53.72 0 10.1 270 51.67 0 3.41 45 0 0 0 0 0 0 1 0 0 0
53.51 0.0002 4.79 201 51.39 0 1.53 233 0 0 0 0 1 0 0 0 0 -2
53.51 0.0002 4.79 201 51.39 0 1.53 233 0 0 1 0 0 0 0 0 0 -13
53.51 0.0002 4.79 201 51.39 0 1.53 233 0 0 0 0 1 0 0 0 0 32
53.51 0.0002 4.79 201 51.39 0 1.53 233 0 0 0 0 0 0 1 0 0 0
53.51 0.0002 4.79 201 51.39 0 1.53 233 0 0 0 0 0 0 1 0 0 0
53.81 0.0055 8.12 271 55 0 7.09 243 0 0 1 0 0 0 0 0 0 -8
53.81 0.0055 8.12 271 55 0 7.09 243 0 0 0 0 0 0 1 0 0 0
53.81 0.0055 8.12 271 55 0 7.09 243 0 0 0 0 0 0 1 0 0 0
53.81 0.0055 8.12 271 55 0 7.09 243 0 0 0 0 0 0 1 0 0 0
50.29 0.0016 4.66 151 47.98 0.0004 2.7 98 0 0 1 0 0 0 0 0 0 -4
50.29 0.0016 4.66 151 47.98 0.0004 2.7 98 0 0 1 0 0 0 0 0 0 157
50.29 0.0016 4.66 151 47.98 0.0004 2.7 98 0 0 0 0 0 0 1 0 0 0
50.29 0.0016 4.66 151 47.98 0.0004 2.7 98 0 0 0 0 0 0 1 0 0 0
55.64 0.0031 9.41 200 50.06 0 3.51 164 0 0 1 0 0 0 0 0 0 -5
55.64 0.0031 9.41 200 50.06 0 3.51 164 0 0 1 0 0 0 0 0 0 -4
55.64 0.0031 9.41 200 50.06 0 3.51 164 0 0 0 0 0 0 1 0 0 0
55.64 0.0031 9.41 200 50.06 0 3.51 164 0 0 1 0 0 0 0 0 0 -3
59.1 0.0013 11.1 176 48.39 0 2.76 137 0 0 1 0 0 0 0 0 0 -2
59.1 0.0013 11.1 176 48.39 0 2.76 137 0 0 0 1 0 0 0 0 0 0
59.1 0.0013 11.1 176 48.39 0 2.76 137 0 0 0 0 0 0 0 1 0 -17
59.1 0.0013 11.1 176 48.39 0 2.76 137 0 0 0 0 0 0 1 0 0 0
